row_id,question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time,EvalMethod
1610,اللوحة المعدنية التي توجد إلى جانب الباب الظاهر في الصورة تحمل نصًا باللغة العربية يشير إلى أهمية المعلم التاريخية.,[],'TRUE',,Architecture,Tunisia,45053,true_false,204,TRUE,1.0,1.55,true_false_exact
1611,المساجد في اليمن تمثل رمزاً للهوية اليمنية وتراثها الإسلامي العريق كما يظهر في الصورة.,[],'TRUE',,Architecture,Yemen,542,true_false,3062,TRUE,1.0,1.22,true_false_exact
1614,كما يظهر في الصورة، فإن المسرح يحتوي على ساحة دائرية فارغة تستخدم للعروض والأنشطة.,[],'TRUE',,LandMarks,Algeria,5350,true_false,26478,TRUE,1.0,1.45,true_false_exact
1616,ما هو العنصر الذي يظهر في الصورة ويعد من أبرز المعالم المعمارية في هذا المسجد الضخم؟,['A. السجادة العجمية التي تغطي مساحة 4263 متراً مربعاًB. المنائر الصغيرة التي ترتفع إلى 45.5 متراًC. القبة المركزية التي ترتفع 50 متراًD. البرج الشاهق الذي يرتفع إلى 90 متراً'],القبة المركزية التي ترتفع 50 متراً,C,Architecture,Oman,105380,multiple_choice,4056,TRUE,0.0,1.55,mc_no_match
1623,ما هي التفاصيل الفنية التي تحيط بالمدخل الرئيسي كما يظهر في الصورة؟,['A. أضواء ملونة، خاصة الخضراءB. أعمدة رخاميةC. نقوشات مذهبةD. زخارف حجرية تقليدية'],أضواء ملونة، خاصة الخضراء,A,Architecture,Iraq,78261,multiple_choice,16446,C,0.0,1.55,mc_letter
1624,ما هي الميزة المعمارية التي يظهر في الصورة والتي تدل على الفن المعماري المتطور في تلك الفترة؟,['A. الأعمدة المزخرفةB. الجدران الحجريةC. الأقواس البسيطةD. النوافذ المستطيلة'],الأعمدة المزخرفة,A,Architecture,Syria,123415,multiple_choice,721,TRUE,0.0,1.5,mc_no_match
1625,ما هو الارتفاع الذي تقع عليه القلعة كما يظهر في الصورة؟,['A. 60 متراً من سطح البحرB. 45 متراً من سطح البحرC. 30 متراً من سطح البحرD. 50 متراً من سطح البحر'],45 متراً من سطح البحر,B,Architecture,Oman,105461,multiple_choice,4410,C,0.0,1.56,mc_letter
1630,ما هو التصميم الفريد الذي يحيط بالنوافذ كما يظهر في الصورة؟,['A. الجدار الملون بالأسود والأبيضB. فسيفساء صدفيةC. شرائط من الزجاج الملونD. أفاعٍ ثمانٍ تتشابك'],شرائط من الزجاج الملون,C,Architecture,Syria,123447,multiple_choice,736,C,1.0,1.62,mc_letter
1632,ما هو المعلم التاريخي الذي يظهر في الصورة ويرتفع حوالي 600 متر عن سطح البحر؟,['A. المسجد الأقصىB. الكنيسة المهديةC. قلعة الكركD. قلعة آل سمحان'],قلعة آل سمحان,D,Architecture,Palestine,3010,multiple_choice,437,C,0.0,1.54,mc_letter
1633,كما يظهر في الصورة، ما هي الوظيفة التاريخية للمبنى الذي كان يستخدم كمأوى للتجار القادمين من دولة أوروبية معينة؟,['A. القصر الملكيB. خان البنادقةC. السوق التجاريD. المدرسة الدينية'],خان البنادقة,B,Architecture,Syria,123421,multiple_choice,727,C,0.0,1.6,mc_letter
1637,الظاهر في الصورة هو أن المدافن تقع في منطقة صحراوية جافة. صحيح أم خاطئ؟,[],'TRUE',,Geography,UAE,9366.png,true_false,15670,TRUE,1.0,1.61,true_false_exact
1639,ما هو الشعار الذي يظهر في الصورة ويُمثل هوية مملكة البحرين؟,['A. جسر يربط بين جزيرتينB. شعار المحافظة باللغة الإنجليزيةC. قلب أحمر يحمل درعًا ذهبيًا وعلمًا بحرينيًاD. سفينة تقليدية'],قلب أحمر يحمل درعًا ذهبيًا وعلمًا بحرينيًا,C,Geography,Bahrain,57658.png,multiple_choice,15074,C,1.0,1.46,mc_letter
1640,ما هو نوع الخشب الذي استخدم في الباب الذي يحيط بالعنصر الذي يظهر في الصورة؟,['A. خشب البلوطB. خشب الزيزفونC. خشب الصنوبرD. خشب الساج الهندي'],خشب الساج الهندي,D,Architecture,Kuwait,106979,multiple_choice,8486,C,0.0,1.85,mc_letter
1642,كما يظهر في الصورة، تم تأسيس المطار في عام 1934م من قبل شركة الزيت لخدمة أعمالها.,[],'TRUE',,Architecture,Saudi_Arabia,32274,true_false,6826,TRUE,1.0,1.61,true_false_exact
1643,ما هو المبنى الذي يظهر في الصورة ويتميز بتصميم معماري يعكس الطابع الحضري للكويت؟,['A. المدرسة الحكوميةB. الجمعية التعاونية لمنطقة النهضةC. المركز التجاري الكبيرD. المسجد المحلي'],الجمعية التعاونية لمنطقة النهضة,B,Geography,Kuwait,3874.png,multiple_choice,18333,C,0.0,1.46,mc_letter
1645,هل يعود تاريخ بناء المعلم المعماري الذي يظهر في الصورة إلى منتصف القرن السابع قبل الميلاد؟,[],'TRUE',,Architecture,Yemen,494,true_false,193,TRUE,1.0,1.94,true_false_exact
1646,كما يظهر في الصورة، تم بناء المبنى في عهد ما قبل الإسلام.,[],'TRUE',,Architecture,Oman,105443,true_false,4289,TRUE,1.0,1.56,true_false_exact
1649,كيف تبدو البيئة التي تعيش فيها حيوانات الأداكسيس؟,['A. منطقة غابات كثيفةB. منطقة جبلية صخريةC. منطقة ساحلية رمليةD. منطقة رملية خالية من النباتات الكثيفة'],منطقة رملية خالية من النباتات الكثيفة,D,Geography,Libya,38469.png,multiple_choice,18783,TRUE,0.0,1.73,mc_no_match
1653,هل كان رفعة الجادرجي وبلقيس شرارة يعتقدان أن البشر يخربون الأرض؟,[],'TRUE',,Architecture,Iraq,78091,true_false,16001,TRUE,1.0,1.57,true_false_exact
1655,ما هي الظاهرة الطبيعية التي تحدث في هذا المكان الذي يظهر في الصورة مرتين في السنة؟,['A. الجفافB. الرياح الموسميةC. تساقط الثلوجD. العواصف الرملية'],تساقط الثلوج,C,Geography,UAE,605.png,multiple_choice,10750,C,1.0,1.6,mc_letter
1656,ما هي البنية التحتية الحديثة التي يمكن رؤيتها في الخلفية الظاهر في الصورة؟,['A. الجسور المعلقةB. الأنفاق تحت الأرضC. المباني السكنية الحديثةD. أبراج الكهرباء العالية'],أبراج الكهرباء العالية,D,Geography,Kuwait,4472.png,multiple_choice,18473,C,0.0,1.79,mc_letter
1659,ما هي التفاصيل المعمارية التي تُلاحظ في الجدران كما يظهر في الصورة؟,['A. الأعمدة الحجريةB. الزخارف البسيطةC. السقوف الخشبيةD. النوافذ الكبيرة'],الزخارف البسيطة,B,Architecture,Saudi_Arabia,32127,multiple_choice,4021,C,0.0,1.74,mc_letter
1660,ما هو الموقع الجغرافي الذي يظهر في الصورة؟,['A. سفوح جبل حفيت في إمارة أبو ظبيB. سفوح جبل حماد في إمارة دبيC. سفوح جبل حسن في إمارة الشارقةD. سفوح جبل علي في إمارة عجمان'],سفوح جبل حفيت في إمارة أبو ظبي,A,Geography,UAE,9384.png,multiple_choice,10721,TRUE,0.0,1.83,mc_no_match
1662,ما هو الارتفاع الذي تتميز به تضاريس المحافظة، والذي يظهر في الصورة؟,['A. من 1240 م إلى 590 م فوق سطح البحرB. من 1500 م إلى 700 مC. من 800 م إلى 400 مD. من 1000 م إلى 600 م'],من 1240 م إلى 590 م فوق سطح البحر,A,Geography,Jordan,59986.png,multiple_choice,27380,TRUE,0.0,1.58,mc_no_match
1667,ما هو الدور الذي لعبته جبيل، الظاهر في الصورة، في الحضارات القديمة؟,['A. مركز صناعي رئيسيB. مركز دفاعي رئيسيC. مركز تجاري مهمD. مركز زراعي رئيسي'],مركز تجاري مهم,C,Architecture,Lebanon,19146,multiple_choice,11996,C,1.0,1.66,mc_letter
1672,ما هو اللون الرئيسي للملابس التقليدية التي يرتديها العازفون الظاهر في الصورة؟,['A. الأبيضB. الأزرقC. الأسودD. الأحمر'],الأبيض,A,Music,Algeria,38782.png,multiple_choice,26605,C,0.0,1.82,mc_letter
1675,ما هي المادة التي تغطي السقف المخروطي كما يظهر في الصورة؟,['A. الحجرB. الزجاجC. الخشبD. الرصاص'],الرصاص,D,Architecture,Syria,123565,multiple_choice,1068,C,0.0,1.53,mc_letter
1677,ما هي البيئة التي يفضلها النبات الظاهر في الصورة للنمو؟,['A. الصحاري الحارةB. المناطق الاستوائيةC. المناطق ذات المناخ المعتدل والتربة الجافة والجيدة الصرفD. الغابات المطيرة'],المناطق ذات المناخ المعتدل والتربة الجافة والجيدة الصرف,C,Flora,Morocco,27859.png,multiple_choice,22222,TRUE,0.0,1.4,mc_no_match
1679,تظهر الصورة وجبة من مطاعم البيك، وهي تتألف من صينية معدنية تحتوي على قطع من الدجاج المقلية والبطاطس المقلية.,[],'TRUE',,Food,Saudi_Arabia,133480,true_false,9500,TRUE,1.0,1.78,true_false_exact
1681,ما هو المجمع الذي يظهر في الصورة ويضم عدة كنائس ومعابد مختلفة الطوائف الدينية في قرية جبل علي؟,['A. مجمع المعابد الهندوسيةB. مجمع الكنائس القبطيةC. مجمع الكنائسD. مجمع المساجد'],مجمع الكنائس,C,Geography,UAE,9624.png,multiple_choice,15673,D. مجمع المساجد,0.0,1.51,mc_letter
1685,ما هو الهيكل المعماري القديم الذي يظهر في الصورة؟,['A. الساحة العموميةB. الأقواس الحجريةC. المنازل الفخمةD. الحوض الحجري المربع'],الأقواس الحجرية,B,LandMarks,Algeria,5360,multiple_choice,26482,TRUE,0.0,1.4,mc_no_match
1687,ما هي المدينة التي تقع في منطقة الجبل الأخضر وتعتبر من المدن البارزة في المنطقة؟,['A. بنغازيB. طرابلسC. مصراتةD. البيضاء'],البيضاء,D,Geography,Libya,35196.png,multiple_choice,18416,C,0.0,1.56,mc_letter
1689,ما هو المعلم المعماري الذي يظهر في الصورة ويتوسط المسجد؟,['A. الأروقة المحيطةB. القبة الكبيرةC. المنارة العاليةD. البلاط الرئيسي'],القبة الكبيرة,B,Architecture,Iraq,78029,multiple_choice,15913,TRUE,0.0,1.31,mc_no_match
1690,ما هي المادة التي تغطي بطن الآلة الموسيقية التقليدية التي يظهر في الصورة؟,['A. النايلونB. الحرير المعدنيC. الجلد الطبيعيD. الخشب'],الجلد الطبيعي,C,Music,Yemen,22609.png,multiple_choice,9898,C,1.0,1.52,mc_letter
1694,ما هو الحدث الثقافي الذي أقيم في المكان الذي يظهر في الصورة في 7 مايو 2009م، والذي شارك فيه 200 فنان من فرق الأوبرا المختلفة؟,['A. حفل موسيقي في مهرجان القاهرة الدوليB. حفل افتتاح دار أوبرا دمنهورC. حفل توزيع جوائز في دار الأوبرا المصريةD. عرض مسرحي في مسرح رمسيس'],حفل افتتاح دار أوبرا دمنهور,B,Music,Egypt,32799.png,multiple_choice,20448,C,0.0,1.53,mc_letter
1696,ما هي الميزة المعمارية التي يظهر في الصورة للمنازل في القرية؟,['A. الأسقف المائلةB. الأبواب الخشبيةC. الجدران الحجريةD. النوافذ الزرقاء'],الأسقف المائلة,A,Geography,Lebanon,71248.png,multiple_choice,12370,C,0.0,1.6,mc_letter
1699,يستخدم المنتج الطبيعي الظاهر في الصورة في الطب الشعبي لعلاج أمراض الفم والأسنان فقط.,[],'FALSE',,Flora,Morocco,11528.png,true_false,16594,P-3,0.0,1.45,true_false_anls
1701,الكشك هو طبق شائع في المطبخ المصري ويُقدم في المناسبات المختلفة.,[],'صحيح',,Food,Egypt,68268,true_false,8880,TRUE,1.0,1.81,true_false_exact
1703,هل كما يظهر في الصورة، تقع القلعة على حافة سهل الباطنة وليست على ساحل البحر.؟,[],'TRUE',,Architecture,Oman,105450,true_false,4317,TRUE,1.0,1.47,true_false_exact
1708,ما هي الأداة التقليدية التي تستخدم في خبز الخبز كما يظهر في الصورة؟,['A. الدوكةB. الصاجC. الفرن الغربيD. الفرن الكهربائي'],الدوكة,A,Food,Sudan,101066,multiple_choice,17868,C,0.0,1.54,mc_letter
1709,ما هو المشروع الذي بدأ في عام 2007 والذي يهدف إلى توسيع المعرفة والفهم لتسلسل استخدام كهف هوا فطيحة؟,['A. مشروع التغيرات البيئيةB. مشروع تشارلز ماكبرنيC. مشروع الحفريات الأولىD. مشروع Cyrenaica Prehistory Project'],مشروع Cyrenaica Prehistory Project,D,LandMarks,Libya,131565,multiple_choice,18058,TRUE,0.0,1.78,mc_no_match
1711,في أي قسم من الأقسام المربعة كما يظهر في الصورة توجد كرات الفلافل؟,['A. القسم السفلي الأيسرB. القسم السفلي الأيمنC. القسم السفلي الأوسطD. القسم العلوي الأيمن'],القسم العلوي الأيمن,D,Food,Lebanon,104902,multiple_choice,11716,TRUE,0.0,1.64,mc_no_match
1712,ما هو الطبق الرئيسي الذي يظهر في الصورة ويتميز بلونه الأخضر الغامق وملمسه اللامع؟,['A. الكبة المقليةB. المحشيC. التبولةD. ورق العنب'],ورق العنب,D,Food,Jordan,18284,multiple_choice,20927,C,0.0,1.71,mc_letter
1713,ما هو الغرض من الحلقات التي تحيط بطرف الفم في البوق؟,['A. لتقوية أطراف الفمB. لتسهيل حمل البوقC. لتحسين مظهر البوقD. لزيادة صوت البوق'],لتقوية أطراف الفم,A,Music,Egypt,18908.png,multiple_choice,20225,TRUE,0.0,1.76,mc_no_match
1718,ما هو الحزام الذي يحمله الرجل كما يظهر في الصورة ويعد من المكملات التقليدية للزي؟,['A. الدشداشةB. الشماغC. العقالD. الحزام المزخرف'],الحزام المزخرف,D,Geography,Saudi_Arabia,29729.png,multiple_choice,10401,TRUE,0.0,0.97,mc_no_match
1724,ما هو النوع من الملابس التقليدية الذي يظهر في الصورة؟,['A. ملابس تقليدية عمانيةB. الزي السعودي التقليديC. اللباس البحريني التقليديD. الزي القطري التقليدي'],ملابس تقليدية عمانية,A,Architecture,Oman,105485,multiple_choice,4329,C,0.0,1.65,mc_letter
1726,ما هو الاسم الذي يعلو الباب الظاهر في الصورة؟,['A. HOTEL ZAYTOUNAB. HOTEL SOUQC. HOTEL QASBAD. HOTEL HAMMAMI'],HOTEL HAMMAMI,D,Architecture,Tunisia,45065,multiple_choice,237,HOTEL HAMMAMI,1.0,1.47,mc_text_exact
1728,ما هي التضاريس الطبيعية التي تحيط بالموقع الذي يظهر في الصورة وتؤكد على موقعه الاستراتيجي؟,['A. الأنهار والبحيراتB. الصحراء والواحاتC. الغابات والمراعيD. التلال والجبال'],التلال والجبال,D,LandMarks,Algeria,5365,multiple_choice,26484,C,0.0,1.6,mc_letter
1730,تستخدم العقود في توزيع الأحمال وتخفيف الضغط على الجدران كما يظهر في الصورة.,[],'TRUE',,Architecture,Yemen,461,true_false,57,TRUE,1.0,1.86,true_false_exact
1731,ما هو السائل اللامع الذي يغطي سطح الفطير المشلتت؟,['A. العسلB. السمنC. الصلصةD. الزيت'],العسل,A,Food,Egypt,68312,multiple_choice,307,C,0.0,1.58,mc_letter
1732,ما هو الشكل الذي تُقدم به العصيدة عادة في تونس، والذي يظهر في الصورة؟,['A. نصف كرةB. كروية كاملةC. طويلةD. مربعة'],نصف كرة,A,Food,Tunisia,105571,multiple_choice,9188,TRUE,0.0,1.54,mc_no_match
1733,ما هو السقف الذي يغطي الفناء الواسع الذي يظهر في الصورة؟,['A. سقف شبه شفاف يسمح بدخول الضوء الطبيعيB. مئذنة عالية ذات تصميم متدرجC. قبة مضلعة تعلو المقامD. أرضية مزخرفة بالفسيفساء والعاج والمرمر'],سقف شبه شفاف يسمح بدخول الضوء الطبيعي,A,Architecture,Syria,123486,multiple_choice,1051,C,0.0,1.43,mc_letter
1736,ما هو الموقع الذي يظهر في الصورة ويعتبر من القرى العريقة في البحرين؟,['A. المنامةB. الرفاعC. المرخD. المحرق'],المرخ,C,Geography,Bahrain,26512.png,multiple_choice,14779,TRUE,0.0,1.66,mc_no_match
1738,ما هو نوع الحيوان الذي يظهر في الصورة ويعتبر سلفاً للماعز المستأنس؟,['A. البقرB. الجِمالC. الماعز البريD. الخرفان'],الماعز البري,C,Fauna,Oman,33712.png,multiple_choice,10934,C,1.0,1.9,mc_letter
1741,الأساطير اليونانية تربط حديقة هيسبيريديس بمنطقة في الغرب الأقصى، حيث تقع على الحافة الغربية من العالم. هذا صحيح.,[],'TRUE',,LandMarks,Libya,131706,true_false,18177,TRUE,1.0,1.64,true_false_exact
1746,ما هو نوع الزراعة الذي يظهر في الصورة؟,['A. الحقول القمحيةB. الغابات الصنوبريةC. الكروم الزيتونD. البساتين الفاكهة'],الكروم الزيتون,C,Geography,Lebanon,5019.png,multiple_choice,12529,C,1.0,1.64,mc_letter
1747,ما هي التضاريس الطبيعية التي تغطي الأرض في المقدمة كما يظهر في الصورة؟,['A. غابات كثيفةB. شواطئ رمليةC. صخور جبليةD. حقول خضراء واسعة'],حقول خضراء واسعة,D,Geography,Jordan,3067.png,multiple_choice,24956,C,0.0,1.59,mc_letter
1748,ما هو المكون الذي يميز الكشري في الإسكندرية عن باقي المحافظات؟,['A. العدس الأصفرB. العدس الأسودC. المعكرونةD. الأرز'],العدس الأصفر,A,Food,Egypt,68191,multiple_choice,275,TRUE,0.0,1.55,mc_no_match
1749,ما هو المظهر الطبيعي الذي يظهر في الصورة ويشكل جزءاً مهماً من المناظر الطبيعية الصحراوية في عمان؟,['A. الجبال الرمليةB. الأنهار العميقةC. الغابات الكثيفةD. الشلالات'],الجبال الرملية,A,Geography,Oman,83524.png,multiple_choice,11449,C,0.0,1.92,mc_letter
1759,الزقاق الذي يظهر في الصورة هو جزء من البلدة القديمة التي تشكلت في فترة الحكم العثماني.,[],'FALSE',,Architecture,Palestine,2884,true_false,8915,TRUE,0.0,1.6,true_false_exact
1760,ما هو المعلم الديني الذي يظهر في الصورة ويعد أقدم المعالم في العاصمة تونس؟,['A. المسجد النبويB. جامع الزيتونةC. الجامع الأزهرD. المسجد الحرام'],جامع الزيتونة,B,Architecture,Tunisia,45078,multiple_choice,1352,TRUE,0.0,1.41,mc_no_match
1764,ما هي القطع الفنية التي تُعرض على الأرفف الخشبية كما يظهر في الصورة؟,['A. تحف يدويةB. آلات موسيقيةC. لوحات فنية مزخرفة برسومات تقليدية وكتابات عربيةD. مجوهرات'],لوحات فنية مزخرفة برسومات تقليدية وكتابات عربية,C,LandMarks,Jordan,66916,multiple_choice,24167,C,1.0,1.46,mc_letter
1772,ما هو نوع السوق الذي يظهر في الصورة؟,['A. سوق الخضار والفواكهB. سوق جاراC. سوق الذهبD. سوق الحرف اليدوية'],سوق جارا,B,Geography,Jordan,24456.png,multiple_choice,24963,C,0.0,1.08,mc_letter
1773,ما هي القطعة الأساسية التي ترتديها المرأة فوق الروبة والتي تظهر في الصورة؟,['A. الطاسةB. الملحفةC. الخمريD. البترور'],الملحفة,B,Clothes,Algeria,8239.png,multiple_choice,26414,C,0.0,1.73,mc_letter
1776,ما هو نوع الأكشاك التي تغطيها الأقمشة الملونة الظاهر في الصورة؟,['A. أكشاك خشبيةB. أكشاك معدنيةC. أكشاك مغطاة بأقمشة ملونةD. أكشاك زجاجية'],أكشاك مغطاة بأقمشة ملونة,C,Architecture,Jordan,92342,multiple_choice,27369,C,1.0,1.1,mc_letter
1777,الخريطة التي تظهر في الصورة توضح أن مطار بيروت الدولي هو المطار الوحيد في لبنان.,[],'FALSE',,Architecture,Lebanon,18622,true_false,11802,TRUE,0.0,1.35,true_false_exact
1780,كان أحمد منيب يعزف أمام جمهور في السبعينيات.,[],'صحيح',,Music,Egypt,26055.png,true_false,18575,TRUE,1.0,1.35,true_false_exact
1784,ما هو النشاط الذي يمارسه الشخص الذي يظهر في الصورة في المقدمة؟,['A. الصلاة أو التأملB. التأمل في الفنC. القراءةD. الزيارة السياحية'],الصلاة أو التأمل,A,Architecture,Syria,123478,multiple_choice,772,TRUE,0.0,1.69,mc_no_match
1792,ما هو الشارع الذي يظهر في الصورة ويعتبر من أقدم وأطول شوارع لبنان عند إنشائه؟,['A. شارع غوروB. شارع الحمراC. شارع المعرضD. شارع الحمراوي'],شارع غورو,A,Architecture,Lebanon,19012,multiple_choice,11930,TRUE,0.0,1.38,mc_no_match
1793,ما هي الحبوب البيضاء الصغيرة التي تظهر في الصورة وتعتبر أساس هذا الطبق التقليدي؟,['A. الكسكسB. القمحC. الشعيرD. الرز'],الكسكس,A,Food,Libya,64915,multiple_choice,14291,C,0.0,1.46,mc_letter
1795,ما هو الشكل الذي يظهر في الصورة للنبات الذي ينمو في بيئة جافة نسبيًا؟,['A. الحواف مسننة وشكل مستطيلB. الحواف مسننة وشكل بيضاوي إلى بيضاوي مدببC. الحواف مoothة وشكل دائريD. الحواف مستديرة وشكل مربع'],الحواف مسننة وشكل بيضاوي إلى بيضاوي مدبب,B,Flora,Morocco,31845.png,multiple_choice,16611,TRUE,0.0,1.59,mc_no_match
1800,ما هو الشكل الهندسي للمباني التي تظهر في الصورة؟,['A. مثمنة وخماسيةB. دائرية ومستطيلةC. مربعة وثلثيةD. دائرية وثلثية'],دائرية ومستطيلة,B,Architecture,Oman,105495,multiple_choice,4339,C,0.0,1.73,mc_letter
1802,ما هي المادة الرئيسية التي تُستخدم في صناعة الأطباق التي تُعرض في السوق كما يظهر في الصورة؟,['A. الزجاجB. البلاستيكC. الخشبD. النحاس'],النحاس,D,Architecture,Tunisia,45064,multiple_choice,236,TRUE,0.0,1.59,mc_no_match
1803,الخليج العربي يمتد من خليج عمان جنوبًا حتى شط العرب شمالًا، كما يظهر في الصورة.,[],'TRUE',,Geography,Qatar,81945.png,true_false,14086,TRUE,1.0,1.33,true_false_exact
1804,ما هو نوع الطائر الذي يظهر في الصورة ويعتبر من أهم الحيوانات البرية في قطر؟,['A. النعامةB. الغرابC. البطD. الحمامة'],النعامة,A,Geography,Qatar,61294.png,multiple_choice,14212,C,0.0,1.87,mc_letter
1806,كيف يساهم الجزء العلوي من المبنى الذي يظهر في الصورة في تحسين جودة الحياة داخل المبنى؟,['A. يحتوي على مراوح كهربائية لتدوير الهواءB. يحتوي على مصابيح إضاءة مخفيةC. يحتوي على فتحات هوائية تسمح بدخول الهواء الباردD. يحتوي على نوافذ زجاجية لزيادة الإضاءة الطبيعية'],يحتوي على فتحات هوائية تسمح بدخول الهواء البارد,C,Architecture,UAE,90750,multiple_choice,9632,TRUE,0.0,1.31,mc_no_match
1807,ما هو العنصر الذي يظهر في الصورة ويقع في الزاوية الشمالية الغربية من المعلم المعماري الرئيسي؟,['A. المئذنة المربعةB. البِمارستانC. المنبر الخشبيD. البُركة المربعة'],المئذنة المربعة,A,Architecture,Syria,123405,multiple_choice,713,TRUE,0.0,1.75,mc_no_match
1808,اللبنة التي تظهر في الصورة تستخدم في المطبخ الشرقي فقط.,[],'FALSE',,Food,Lebanon,104874,true_false,10465,TRUE,0.0,1.13,true_false_exact
1814,كما يظهر في الصورة، فإن الحدود بين الدول محددة بخطوط متقطعة.,[],'TRUE',,Geography,Mauritania,38924.png,true_false,13649,TRUE,1.0,1.33,true_false_exact
1816,ما هو التقليد الذي يظهر في الصورة ويستخدم لإضافة الإضاءة الجميلة للمنازل؟,['A. النقوش على الحجارةB. الحجار الملونةC. السقوف الخشبيةD. الزجاج الملون في النوافذ'],الزجاج الملون في النوافذ,D,Architecture,Yemen,464,multiple_choice,59,TRUE,0.0,1.46,mc_no_match
1822,هل تعتبر المهياوة غنية بالعناصر الغذائية مثل الفسفور والكالسيوم والعديد من الفيتامينات؟,[],'TRUE',,Food,Bahrain,46700,true_false,6433,TRUE,1.0,1.76,true_false_exact
1824,كما يظهر في الصورة، ترتدي المرأة بدلة سوداء مع تفاصيل بنفسجية على الحواف.,[],'TRUE',,Architecture,Palestine,3029,true_false,447,TRUE,1.0,1.41,true_false_exact
1828,ما هو العنصر الذي يظهر في الصورة ويوجد في أعلى البرج؟,['A. قبة مزخرفةB. شرفة حجرية مع سياج حديدي أسودC. منارة خشبيةD. نافذة زجاجية كبيرة'],شرفة حجرية مع سياج حديدي أسود,B,Architecture,Palestine,2840,multiple_choice,89,C,0.0,1.51,mc_letter
1836,ما هو الطبق الرئيسي الذي يظهر في الصورة ويُستخدم كقاعدة لتقديم اللحم والخضروات؟,['A. خبز التوست' 'B. عنجيرة' 'C. رقاق' 'D. فلافل'],عنجيرة,B,Food,Sudan,101050,multiple_choice,17867,C,0.0,1.67,mc_letter
1838,ما هو الشكل المعماري المميز الذي يظهر في الصورة ويعد رمزاً دينياً مهماً في الديانة الإيزيدية؟,"['A. الأضرحة المخروطية' 'B. القباب الدائرية' 'C. النوافذ المقوسة'
 'D. الأعمدة الطويلة']",الأضرحة المخروطية,A,Architecture,Iraq,78353,multiple_choice,17118,C,0.0,1.14,mc_letter
1842,في أي مدينة تونسية لا يزال صنع الذي يظهر في الصورة قائماً في محل وحيد بنهج القصبة؟,['A. صفاقس' 'B. تونس' 'C. قابس' 'D. سوسة'],تونس,B,Handicrafts,Tunisia,21060.png,multiple_choice,16954,C,0.0,1.55,mc_letter
1843,القبة التي تتوسط المشهد في الصورة مغطاة بصفائح ذهبية مشرقة.,['{}'],'TRUE',,Architecture,Syria,123488,true_false,1053,TRUE,1.0,1.44,true_false_exact
1844,ما هو الغرض من استخدام المرمر الأزرق في البيوت الموصلية كما يظهر في الصورة؟,"['A. لإضافة لمسة جمالية فقط' 'B. لزيادة وزن السقف'
 'C. لتحسين الإضاءة الطبيعية' 'D. لمنع تآكلها ولبرودتها في موسم الصيف']",لمنع تآكلها ولبرودتها في موسم الصيف,D,Architecture,Iraq,78070,multiple_choice,15934,TRUE,0.0,1.6,mc_no_match
1846,هل كما يظهر في الصورة، توجد أعلام سلطنة عمان على جانبي الميزة المعمارية الرئيسية.؟,['{}'],'TRUE',,Geography,Oman,40136.png,true_false,10346,TRUE,1.0,1.57,true_false_exact
1848,تم تغيير اسم المطار في 5 يوليو 2012 إلى اسم يحمل اسم ولي عهد المملكة العربية السعودية سابقاً، كما يظهر في الصورة.,['{}'],'TRUE',,Architecture,Saudi_Arabia,32263,true_false,8553,TRUE,1.0,1.52,true_false_exact
1850,ما هي المادة التي تم استخدامها في بناء الأعمدة الضخمة التي تظهر في الصورة؟,['A. الجرانيت' 'B. الرخام' 'C. الحجر الجيري' 'D. الطوب الأحمر'],الطوب الأحمر,D,Architecture,Egypt,107027,multiple_choice,226,C,0.0,1.48,mc_letter
1851,كيف يتم تشكيل الطعام الذي يظهر في الصورة عادةً في جزيرة العرب؟,"['A. بشكل مكعبات' 'B. بشكل أسطواني' 'C. بشكل كرات' 'D. ,بشكل عشوائي']",بشكل كرات,C,Food,Saudi_Arabia,133213,multiple_choice,9441,C,1.0,1.09,mc_letter
1852,ما هي الطريقة التي تم ترتيب الصخور بها في البناء الذي يظهر في الصورة؟,['A. بشكل غير نظامي' 'B. بشكل متناظر' 'C. بشكل هرمي' 'D. بشكل دائري'],بشكل غير نظامي,A,Geography,UAE,9363.png,multiple_choice,15657,C,0.0,1.6,mc_letter
1855,ما هو المنتج الذي يظهر في الصورة ويُعتبر رمزاً للتراث الثقافي والصناعي في فلسطين؟,"['A. العنب النابلسي' 'B. الصابون النابلسي' 'C. التمر النابلسي'
 'D. الزيت النابلسي']",الصابون النابلسي,B,Architecture,Palestine,3015,multiple_choice,463,TRUE,0.0,1.72,mc_no_match
1856,ما هو المنتج التقليدي الذي يظهر في الصورة ويُعد جزءًا مهمًا من الثقافة المحلية في البلدة القديمة؟,"['A. الأدوات الحرفية' 'B. الحلويات التقليدية' 'C. الملابس التقليدية'
 'D. الخضروات الطازجة']",الحلويات التقليدية,B,Architecture,Palestine,2893,multiple_choice,8924,TRUE,0.0,1.69,mc_no_match
1858,ما هو الموقع الجغرافي الذي ينتمي إليه المبنى الذي يظهر في الصورة؟,"['A. مدينة جبلة التاريخية في اليمن' 'B. مدينة الحديدة' 'C. مدينة عدن'
 'D. مدينة صنعاء']",مدينة جبلة التاريخية في اليمن,A,Architecture,Yemen,523,multiple_choice,492,C,0.0,1.62,mc_letter
