row_id,question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time,EvalMethod
1321,ما هي المنطقة التي ينتمي إليها اللباس التقليدي الظاهر في الصورة؟,['A. وهرانB. جنوب الجزائرC. قسنطينةD. الجزائر العاصمة'],جنوب الجزائر,B,Clothes,Algeria,8238.png,multiple_choice,26331,B. جنوب الجزائر,1.0,0.85,mc_letter
1324,ما هو اللون الذي يرتديه أحد أعضاء الفرقة والذي يظهر في الصورة؟,['A. قميص ورديB. قميص أسودC. قميص أصفرD. قميص أزرق'],قميص وردي,A,Music,Jordan,8145.png,multiple_choice,16179,A. قميص وردي,1.0,0.59,mc_letter
1325,ما هي الموارد الطبيعية التي تشتهر بها القرية؟,['A. عيون ماء عذبة مثل عين بوري وعين حويصB. الغابات الكثيفةC. الجبال المحيطةD. الشواطئ الساحلية'],عيون ماء عذبة مثل عين بوري وعين حويص,A,Geography,Bahrain,25497.png,multiple_choice,14697,A. عيون ماء عذبة مثل عين بوري وعين حويص,1.0,0.62,mc_letter
1327,ما هو البرج الكبير الذي يظهر في الصورة ويتواجد في القسم الشرقي من المعلم؟,['A. برج الساعةB. برج قلعة صيدا البحريةC. برج المراقبةD. برج الحرس'],برج قلعة صيدا البحرية,B,Architecture,Lebanon,18674,multiple_choice,11820,برج قلعة صيدا البحرية,1.0,0.86,mc_text_exact
1328,ما هو الموقع الجغرافي الذي تقع عليه المدينة التي تشتهر بهذه العروض؟,['A. الضفة الشمالية لنهر النيلB. الضفة الغربية لكل من نهر النيل والنيل الأبيضC. الضفة الشرقية لنهر النيلD. الضفة الجنوبية لنهر النيل'],الضفة الغربية لكل من نهر النيل والنيل الأبيض,B,Geography,Sudan,19585.png,multiple_choice,19847,B. الضفة الغربية لكل من نهر النيل والنيل الأبيض,1.0,1.96,mc_letter
1333,ما هي الميزة المعمارية الظاهر في الصورة التي تدعم سقف القاعة؟,['A. أعمدة بيضاءB. أعمدة حجرية سوداءC. أعمدة معدنيةD. أعمدة خشبية'],أعمدة بيضاء,A,Architecture,Tunisia,45047,multiple_choice,198,A. أعمدة بيضاء,1.0,1.49,mc_letter
1334,ما هو الاسم الذي يُعرف به الطبق الذي يُحضّر باستخدام الأوراق الظاهرة في الصورة في مصر؟,['A. اليبرقB. محشي ورق العنبC. اليالنجيD. الدولما'],محشي ورق العنب,B,Food,Egypt,68139,multiple_choice,8846,محشي ورق العنب,1.0,1.13,mc_text_exact
1335,ما هي الفترة التاريخية التي يعود إليها الموقع الذي يظهر في الصورة؟,['A. العصر البرونزيB. الفترة الرومانيةC. العصر الحجري الحديثD. العصر الحديدي'],العصر الحجري الحديث,C,Geography,Jordan,31321.png,multiple_choice,24931,C. العصر الحجري الحديث,1.0,2.09,mc_letter
1337,كما يظهر في الصورة، توجد أشجار جافة ونباتات صحراوية تحيط بالمباني.,[],'TRUE',,Geography,Kuwait,58583.png,true_false,17498,TRUE,1.0,1.35,true_false_exact
1340,ما هو الباب الذي يظهر في الصورة ويتميز بحجمه الكبير ومواده المستخدمة؟,['A. باب زجاجي مزدوجB. باب خشبي كبيرC. باب حديدي صغيرD. باب معدني مزخرف'],باب خشبي كبير,B,Architecture,Saudi_Arabia,32129,multiple_choice,4023,باب معدني مزخرف,0.0,1.54,mc_no_match
1341,ما هو الشكل الذي يظهر في الصورة للورق؟,['A. الورق المربعB. الورق الدائريC. الورق المثلثD. الورق البيضاوي'],الورق البيضاوي,D,Flora,Morocco,10617.png,multiple_choice,16913,FALSE,0.0,0.58,mc_no_match
1346,ما هو الدور البيئي الذي يلعبه النبات الذي يظهر في الصورة في البيئة المحلية؟,['A. توفير الغذاء للطيورB. توفير الماء للنباتاتC. تثبيت التربة ومنع التعريةD. توفير الظل للحيوانات'],تثبيت التربة ومنع التعرية,C,Flora,Morocco,5655.png,multiple_choice,16885,C. تثبيت التربة ومنع التعرية,1.0,2.07,mc_letter
1347,ما هي الميزة البارزة لحيوان الرئم الإفريقي؟,['A. قرونه النحيلة المتموجةB. ذيله الطويلC. أذنيه الطويلتانD. عيناه الكبيرتان'],قرونه النحيلة المتموجة,A,Fauna,Libya,24387.png,multiple_choice,18921,A. قرونه النحيلة المتموجة,1.0,1.13,mc_letter
1348,ما هي الميزة المعمارية التي يظهر في الصورة والتي تعكس الطراز التقليدي للمنطقة؟,['A. النوافذ الزجاجية الحديثةB. الأعمدة الخشبية الكبيرةC. النوافذ الصغيرة المغلقة بقضبان حديديةD. النوافذ المفتوحة بدون قضبان'],النوافذ الصغيرة المغلقة بقضبان حديدية,C,Geography,UAE,81676.png,multiple_choice,15646,C. النوافذ الصغيرة المغلقة بقضبان حديدية,1.0,1.8,mc_letter
1349,ما هي الميزة الجغرافية التي يظهر في الصورة وترتفع بارتفاع يبلغ حوالي 1249 متراً؟,['A. الوديان العميقةB. السهول الرمليةC. الجبال الصغيرةD. قمم جبل حفيت'],قمم جبل حفيت,D,Geography,UAE,9386.png,multiple_choice,16118,D. قمم جبل حفيت,1.0,2.55,mc_letter
1352,ما هو السور الذي يحيط بالبناء الظاهر في الصورة ويضفي عليه جواً هادئاً وساحراً؟,['A. سور حديديB. سور حجري سميكC. سور خشبيD. سور زجاجي'],سور حجري سميك,B,Architecture,Palestine,3107,multiple_choice,955,B. سور حجري سميك,1.0,2.53,mc_letter
1354,الظاهر في الصورة هو متحف يحتوي على لوحات معلقة تحتوي على معلومات تفصيلية عن القطع المعروضة باللغة العربية والإنجليزية.,[],'TRUE',,Architecture,Palestine,3047,true_false,9130,FALSE,0.0,1.88,true_false_exact
1358,كما يظهر في الصورة، فإن السماء الزرقاء الصافية تزيد من جمال المشهد.,[],'TRUE',,Architecture,Palestine,3157,true_false,1207,TRUE,1.0,1.18,true_false_exact
1359,ما هو نوع الجبن الذي يستخدم في الساندويتش كما يظهر في الصورة؟,['A. جبنة بلديB. جبنة رومي مصريةC. جبنة شيدرD. جبنة فيتا'],جبنة رومي مصرية,B,Food,Egypt,68448,multiple_choice,386,C. جبنة شيدر,0.0,1.29,mc_letter
1362,ما هو المبنى الذي يظهر في الصورة ويتميز بتصميمه المعماري الحديث ونوافذه الكبيرة؟,['A. موقف السياراتB. المبنى الرئيسي للمطارC. برج المراقبةD. المنشآت الصغيرة'],المبنى الرئيسي للمطار,B,Architecture,Oman,105374,multiple_choice,4050,المبنى الرئيسي للمطار,1.0,1.78,mc_text_exact
1364,في أي شهر يتم تناول القطايف بشكل شائع في مصر وبلاد الشام؟,['A. الكريسماسB. عيد الأضحىC. عيد الفطرD. رمضان'],رمضان,D,Food,Egypt,68235,multiple_choice,8867,D. رمضان,1.0,1.91,mc_letter
1368,ما هي المنطقة التي تم إجراء العديد من البحوث الأثرية فيها؟,['A. منطقة النيل الأبيضB. منطقة النيل الأزرقC. منطقة مرويةD. منطقة النوبة'],منطقة النيل الأزرق,B,LandMarks,Sudan,35279,multiple_choice,14925,منطقة النيل الأزرق,1.0,0.59,mc_text_exact
1369,ما هو المدخل الذي يظهر في الصورة؟,['A. البوابة الحديديةB. النافذة الكبيرةC. السلم الخشبيD. الجسر الحجري'],السلم الخشبي,C,Geography,UAE,50314.png,multiple_choice,15138,A. البوابة الحديدية,0.0,1.75,mc_letter
1370,ما هو الطريق الذي يظهر في الصورة وله أهمية تاريخية كبيرة في الكويت؟,['A. طريق الموتB. طريق الكويت الدوليC. طريق الجهراءD. طريق الفحيحيل'],طريق الموت,A,Geography,Kuwait,24765.png,multiple_choice,17933,A. طريق الموت,1.0,1.39,mc_letter
1376,تم إدراج موقع المدافن الذي يظهر في الصورة إلى قائمة مواقع اليونسكو.,[],'TRUE',,Geography,UAE,9374.png,true_false,15037,TRUE,1.0,1.5,true_false_exact
1378,ما هو الجدار الذي يظهر في الصورة ويسبب صعوبات للسكان المحليين في التنقل والوصول إلى أراضيهم؟,['A. السور الصينيB. جدار برلينC. الجدار العازل في مصرD. الجدار الإسرائيلي في الضفة الغربية'],الجدار الإسرائيلي في الضفة الغربية,D,Architecture,Palestine,3135,multiple_choice,1183,الجدار الإسرائيلي في الضفة الغربية,1.0,0.58,mc_text_exact
1379,ما هو الرمز الذي يظهر في الصورة ويحيط بالشعار؟,['A. منارات بحريةB. مباني تاريخيةC. أوراق نخيل ذهبيةD. قلوب حمراء'],أوراق نخيل ذهبية,C,Geography,Bahrain,57665.png,multiple_choice,11926,منارات بحرية,0.0,0.81,mc_no_match
1381,ما هي المنطقة التي ينتمي إليها الزي التقليدي الذي يظهر في الصورة؟,['A. القسنطينيةB. الجزائر العاصمةC. بجايةD. تلمسان'],بجاية,C,Clothes,Algeria,8232.png,multiple_choice,26402,D. تلمسان,0.0,2.92,mc_letter
1382,كما يظهر في الصورة، يُقدم السحلب عادةً في كأس مصنوعة من الزجاج.,[],'FALSE',,Food,Lebanon,104950,true_false,11725,FALSE,1.0,0.69,true_false_exact
1383,ما هو الطبق التقليدي الذي يظهر في الصورة ويحتوي على أوراق ملفوفة حول حشوة متنوعة؟,['A. المنسفB. الفلفل الأخضر المحشيC. ورق العنبD. الكفتة'],ورق العنب,C,Food,Jordan,18294,multiple_choice,20936,C. ورق العنب,1.0,1.39,mc_letter
1385,ما هي الميزة الطبيعية التي تحيط بالكورنيش والتي تجعله وجهة مثالية للغواصين والمهتمين بالحياة البحرية كما يظهر في الصورة؟,['A. غابات من الأشجار الاستوائيةB. كهوف تحت الماءC. شواطئ رملية ناعمةD. حيد من الشعب المرجانية الجميلة'],حيد من الشعب المرجانية الجميلة,D,Architecture,Saudi_Arabia,32205,multiple_choice,4134,D. حيد من الشعب المرجانية الجميلة,1.0,0.62,mc_letter
1388,ما هو اللون الذي يغطي معظم مساحة العلم القطري الظاهر في الصورة؟,['A. اللون الأحمرB. اللون الأبيضC. اللون الأسودD. اللون الأخضر'],اللون الأحمر,A,Geography,Qatar,16731.png,multiple_choice,10985,اللون الأحمر,1.0,0.88,mc_text_exact
1389,ما هو المكون الرئيسي الذي يظهر في الصورة ويستخدم في العديد من الأطباق المصرية؟,['A. الخضرواتB. الطحينةC. الحمصD. الخبز المسطح'],الطحينة,B,Food,Egypt,68128,multiple_choice,8842,B. الطحينة,1.0,1.55,mc_letter
1391,ما هو العنصر الطبيعي الذي يحيط بالمنطقة كما يظهر في الصورة؟,['A. أشجار النخيل والنباتات الخضراءB. الغابات الكثيفةC. الشجيرات الصحراويةD. الصخور الجبلية'],أشجار النخيل والنباتات الخضراء,A,Geography,Oman,8745.png,multiple_choice,10398,A. أشجار النخيل والنباتات الخضراء,1.0,1.61,mc_letter
1392,ما هو المعبد الذي يعود تاريخ تشييده إلى النصف الثاني من القرن الأول والذي يظهر في الصورة؟,['A. معبد زيوسB. معبد هرقلC. معبد أثيناD. معبد أدونيس'],معبد أدونيس,D,Architecture,Lebanon,18884,multiple_choice,11876,معبد زيوس,0.636,1.3,mc_text_anls
1394,ما هو الشكل المميز للكأس في الأزهار الظاهر في الصورة؟,['A. على شكل نجمةB. على شكل قلبC. على شكل جرس مع فصين في النصف العلويD. على شكل كرة'],على شكل جرس مع فصين في النصف العلوي,C,Flora,Morocco,38806.png,multiple_choice,16882,C. على شكل جرس مع فصين في النصف العلوي,1.0,1.99,mc_letter
1395,ما هي المنطقة الصحراوية في البحرين التي تشتهر بالتخييم في فصل الشتاء كما يظهر في الصورة؟,['A. المحرقB. الزلاقC. المنامةD. الصخير'],الصخير,D,Geography,Bahrain,25254.png,multiple_choice,11928,FALSE,0.0,1.4,mc_no_match
1398,ما هو الطراز المعماري الذي تجمع بينه دار أوبرا دمنهور في تصميمه؟,['A. الطراز الأوروبي والزخارف الإسلاميةB. الطراز الروماني والزخارف الهنديةC. الطراز الكلاسيكي والزخارف اليونانيةD. الطراز الحديث والزخارف الفرعونية'],الطراز الأوروبي والزخارف الإسلامية,A,Music,Egypt,32801.png,multiple_choice,13122,A. الطراز الأوروبي والزخارف الإسلامية,1.0,1.44,mc_letter
1403,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بارتفاعه الشاهق وشكله المثمن والمسدس؟,['A. المنبر الخشبيB. المئذنةC. السور المربعD. الصحن المكشوف'],المئذنة,B,Architecture,Yemen,508,multiple_choice,427,المئذنة,1.0,0.95,mc_text_exact
1404,ما هو الحصن الذي بُني على قمة جبل غرابه، والذي يظهر في الصورة، ويعود بناؤه إلى ما قبل الإسلام؟,['A. حصن حورى برغاB. حصن صحارC. حصن جبل غرابهD. حصن ميناء صحار'],حصن حورى برغا,A,Architecture,Oman,105522,multiple_choice,4450,حصن جبل غرابه,0.0,1.77,mc_no_match
1406,ما هي التوسعة التي تم إنشاؤها في عهد الملك فهد والتي تظهر في الصورة؟,['A. عشرة فناءً في الطابق الأرضيB. ثلاثة وعشرين فناءً في الطابق الثالثC. خمسة عشر فناءً في الطابق الثانيD. سبعة وعشرين فناءً في الطابق الأرضي'],سبعة وعشرين فناءً في الطابق الأرضي,D,Architecture,Saudi_Arabia,32238,multiple_choice,6627,B. ثلاثة وعشرين فناءً في الطابق الثالث,0.0,2.74,mc_letter
1407,ما هو اللون الذي يظهر في الصورة ويستخدم في تزيين التمثال الذي يجلس على العرش؟,['A. اللون الأزرقB. اللون الذهبيC. اللون الأبيضD. اللون الأحمر'],اللون الذهبي,B,Geography,Kuwait,23113.png,multiple_choice,18396,اللون الأزرق,0.667,2.07,mc_text_anls
1408,ما هو المدخل الرئيسي الذي يظهر في الصورة ويتميز بالزخارف الإسلامية التقليدية؟,['A. السردابB. القبة الضخمةC. الباب المزخرف بالزخارف الإسلامية التقليديةD. المنارتين'],الباب المزخرف بالزخارف الإسلامية التقليدية,C,Architecture,Iraq,78262,multiple_choice,16448,C. الباب المزخرف بالزخارف الإسلامية التقليدية,1.0,1.05,mc_letter
1410,كما يظهر في الصورة، تستخدم القمرية في العمارة اليمنية القديمة فقط لغرض جمالي وليس وظيفي.,[],'FALSE',,Architecture,Yemen,458,true_false,55,FALSE,1.0,2.4,true_false_exact
1411,ما هي النبات الذي يظهر في الصورة ويعكس الهوية الثقافية للإمارة؟,['A. شجرة سدرB. شجرة أكاسياC. نخلة خضراءD. شجرة زيتون'],نخلة خضراء,C,Geography,UAE,81668.png,multiple_choice,16148,C. نخلة خضراء,1.0,0.65,mc_letter
1412,ما هي الميزة المعمارية البارزة التي تتميز بها البقايا الأثرية التي تظهر في الصورة؟,['A. الأقواس المقوسةB. المنارات العاليةC. القباب الكبيرةD. الأسوار الحجرية'],الأقواس المقوسة,A,LandMarks,Algeria,5421,multiple_choice,26491,A. الأقواس المقوسة,1.0,0.87,mc_letter
1419,ما نوع الشجرة التي يظهر في الصورة وتعتبر جزءاً مهماً من النظام البيئي الساحلي في قطر؟,['A. الزيتونB. المنكروفC. السدرD. النخيل'],المنكروف,B,Geography,Qatar,18998.png,multiple_choice,14198,المنكروف,1.0,0.58,mc_text_exact
1423,كانت المرأة التي تظهر في الصورة تتمتع بذوق رفيع في التصميم والديكور.,[],'TRUE',,Architecture,Iraq,78149,true_false,15938,FALSE,0.0,0.47,true_false_exact
1425,ما هو العنصر المعماري الذي يظهر في الصورة ويضفي جوًا من الطبيعة والجمال على المكان؟,['A. الزجاج الملونB. الحجار المصقولC. الزخارف النباتية والازدهارD. الزخارف الحديدية'],الزخارف النباتية والازدهار,C,Architecture,Palestine,2971,multiple_choice,9078,C. الزخارف النباتية والازدهار,1.0,1.8,mc_letter
1426,ما هو المعلم المعماري الذي يظهر في الصورة ويتميز بتصميمه الفريد الذي يعكس الحقبة العثمانية؟,['A. خان العمدانB. القوسات المعماريةC. برج الساعةD. الحوض المائي'],برج الساعة,C,Architecture,Palestine,2835,multiple_choice,77,برج الساعة,1.0,1.02,mc_text_exact
1428,ما هو الموقع الذي يظهر في الصورة وتم إدراجه في قائمة مواقع التراث العالمي لليونسكو؟,['A. جبل ياسB. منتزه جبل حفيت الصحراويC. وادي العينD. صحراء ليوا'],منتزه جبل حفيت الصحراوي,B,Geography,UAE,9756.png,multiple_choice,15075,B. منتزه جبل حفيت الصحراوي,1.0,3.06,mc_letter
1433,ما هي النشاطات التي تقام في المكان الذي يظهر في الصورة؟,['A. المشاريع الزراعيةB. الأنشطة الرياضيةC. ذكرى عاشوراءD. الأنشطة التجارية'],ذكرى عاشوراء,C,Geography,Bahrain,40712.png,multiple_choice,11942,C. ذكرى عاشوراء,1.0,1.57,mc_letter
1440,تم إعلان هذا الموقع كموقع تراث عالمي في عام 1984.,[],'TRUE',,Architecture,Lebanon,19263,true_false,12003,TRUE,1.0,2.09,true_false_exact
1441,السرو الأطلسي، الذي يظهر في الصورة، ينمو في بيئة قاسية وله أهمية بيئية كبيرة في الحفاظ على التربة ومنع التآكل.,[],'TRUE',,Flora,Morocco,27959.png,true_false,20014,TRUE,1.0,1.38,true_false_exact
1446,كانت حضارة دلمون تقع في جزيرة البحرين وشرق الجزيرة العربية في الألفية الثالثة قبل الميلاد.,[],'TRUE',,Geography,Kuwait,25416.png,true_false,17955,TRUE,1.0,0.84,true_false_exact
1447,ما الذي يظهر في الصورة يصور مشهداً حركياً ودقيقاً يظهر معركة أو صيداً ملكياً؟,['A. الأسد الضخمB. المركبة الحربية المزينة بتفاصيل معقدةC. النقش المحفور على الحجرD. الملابس الملكية'],المركبة الحربية المزينة بتفاصيل معقدة,B,Architecture,Iraq,78324,multiple_choice,17092,B. المركبة الحربية المزينة بتفاصيل معقدة,1.0,0.75,mc_letter
1448,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بتصميمه الفريد الذي يجمع بين الفن المعماري العربي والفرنسي؟,['A. قصر بيت الدينB. قصر الأونيسكوC. قصر الباشاD. قصر بعبدا'],قصر بيت الدين,A,Architecture,Lebanon,18914,multiple_choice,11888,A. قصر بيت الدين,1.0,0.64,mc_letter
1451,ما هو النموذج الضخم الذي يظهر في الصورة وسط الحديقة؟,['A. نموذج فراشة ملونة مصنوع من الزهور والنباتاتB. تمثال حيوان مفترسC. برج معماري عاليD. نافورة مياه ضخمة'],نموذج فراشة ملونة مصنوع من الزهور والنباتات,A,Geography,UAE,10169.png,multiple_choice,10152,نموذج فراشة ملونة مصنوع من الزهور والنباتات,1.0,2.15,mc_text_exact
1452,تم إدراج أهوار العراق ضمن لائحة التراث العالمي في عام 2015.,[],'FALSE',,Architecture,Iraq,78241,true_false,16434,TRUE,0.0,1.14,true_false_exact
1453,ما هو اللون الذي يظهر في الصورة ويُرمز إلى الأمان والثبات؟,['A. الأحمرB. الأخضرC. الأزرقD. الأسود'],الأزرق,C,Geography,Sudan,19573.png,multiple_choice,20743,الأخضر,0.0,1.88,mc_no_match
1454,ما هي الصلصة التي تغطي المعكرونة بالشاميل وتجعلها ذهبية اللون؟,['A. صلصة الطماطمB. صلصة الثومC. صلصة الكريمةD. صلصة البشاميل'],صلصة البشاميل,D,Food,Egypt,68205,multiple_choice,277,D. صلصة البشاميل,1.0,2.28,mc_letter
1457,ما هو الحدث الذي يظهر في الصورة وتم خلاله مناقشة القضايا السياسية والاقتصادية والاجتماعية؟,['A. الندوة الاجتماعيةB. القمة العربية 2009C. المؤتمر الاقتصاديD. الاجتماع السياسي'],القمة العربية 2009,B,Geography,Qatar,6137.png,multiple_choice,14215,القمة العربية 2009,1.0,0.92,mc_text_exact
1458,كما يظهر في الصورة، تقع مدينة عيسى في المحافظة الشمالية.,[],'FALSE',,Geography,Bahrain,54785.png,true_false,15092,TRUE,0.0,0.78,true_false_exact
1459,الرمال الناعمة التي تغطي الأرض كما يظهر في الصورة تؤكد على الموقع الصحراوي للمدينة.,[],'TRUE',,Geography,Mauritania,40605.png,true_false,13935,TRUE,1.0,0.97,true_false_exact
1461,ما هو الشكل الذي يظهر في الصورة ويتميز بوجود جلد متوتر على سطحه العلوي؟,['A. الطبلةB. آلة الدف أو الطارC. الطبل الصغيرD. الطبل الكبير'],آلة الدف أو الطار,B,Music,Oman,51628.png,multiple_choice,10887,الطبلة,0.0,0.6,mc_no_match
1463,كيف يتم تنظيم الزجاجات كما يظهر في الصورة؟,['A. مرتبة حسب اللون فقطB. مصنفة بشكل منظم مع ملصقات مكتوبة باللغة العربيةC. مرتبة حسب الحجم فقطD. موزعة بشكل عشوائي'],مصنفة بشكل منظم مع ملصقات مكتوبة باللغة العربية,B,Architecture,Palestine,2980,multiple_choice,9086,B. مصنفة بشكل منظم مع ملصقات مكتوبة باللغة العربية,1.0,1.82,mc_letter
1464,ما هو المبنى الذي يظهر في الصورة ويعكس العمارة التقليدية في دول الخليج؟,['A. قصر ملكي مزخرف بالذهبB. مبنى حديث من الزجاج والخرسانةC. مبنى تقليدي بتصميم معماريD. متحف حديث للعلوم والتكنولوجيا'],مبنى تقليدي بتصميم معماري,C,Architecture,Kuwait,106908,multiple_choice,14436,مبنى تقليدي بتصميم معماري,1.0,1.1,mc_text_exact
1465,ما هي التشكيلات الجغرافية التي تظهر في الصورة والتي تشبه شكل نبات معروف؟,['A. جزر نخيل جميراB. جزيرة العالمC. مدينة دبيD. خور دبي'],جزر نخيل جميرا,A,Geography,UAE,50333.png,multiple_choice,15519,A. جزر نخيل جميرا,1.0,1.18,mc_letter
1466,ما هو التصميم الذي يحيط بالمكان كما يظهر في الصورة؟,['A. أشجار كثيفة وخضراءB. التماثيل لأفيال الشرقC. الأعمدة الحمراءD. التماثيل لوجه الحياة'],أشجار كثيفة وخضراء,A,LandMarks,Egypt,23097,multiple_choice,2779,A. أشجار كثيفة وخضراء,1.0,0.61,mc_letter
1467,ما هي الميزة المعمارية الرئيسية التي يظهر في الصورة؟,['A. الأسواق التقليديةB. مدافن جبل حفيتC. المساجد الحديثةD. القصور الملكية'],مدافن جبل حفيت,B,Geography,UAE,9379.png,multiple_choice,15072,B. مدافن جبل حفيت,1.0,1.39,mc_letter
1469,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بقوته ومتانته وتمتد عبر المشهد؟,['A. السور الضخمB. الأبراج الدائريةC. المنازل القديمةD. الحمامات'],السور الضخم,A,Architecture,Yemen,579,multiple_choice,1673,A. السور الضخم,1.0,1.33,mc_letter
1470,ما هو المعلم الديني الذي يظهر في الصورة ويتميز بتصميمه المعماري التقليدي؟,['A. المسجد الكبيرB. الدير الأرثوذكسيC. كنيسة النبي إيلياD. الكاتدرائية الرومانية'],كنيسة النبي إيليا,C,Geography,Lebanon,2273.png,multiple_choice,12572,C. كنيسة النبي إيليا,1.0,1.24,mc_letter
1472,ما هو المعلم الحضري الذي بدأ بالظهور في المكان كما يظهر في الصورة في الثلاثينيات؟,['A. النافورة التذكاريةB. مقر بلدية الكويتC. مبنى دائرة الشرطة والأمن العامD. مبنى السلكي واللاسلكي'],مقر بلدية الكويت,B,Geography,Kuwait,16233.png,multiple_choice,17952,مقر بلدية الكويت,1.0,3.1,mc_text_exact
1476,كما يظهر في الصورة، فإن الرصيف في ميناء سترة كان يستخدم فقط للأشخاص المصرح لهم.,[],'TRUE',,Geography,Bahrain,54754.png,true_false,14762,TRUE,1.0,1.12,true_false_exact
1481,ما هو الاسم الذي يُطلق على الحيوان الذي يظهر في الصورة في بعض المناطق؟,['A. حُبينةB. الحرباءC. الحبارىD. الحبار'],حُبينة,A,Fauna,Saudi_Arabia,77199.png,multiple_choice,13099,الحبارى,0.0,1.21,mc_no_match
1484,ما هو اللون الذي يميز الزلابية بسبب السكر المذاب؟,['A. بني فاتحB. برتقالي داكنC. أصفر فاتحD. أحمر غامق'],برتقالي داكن,B,Food,Egypt,68350,multiple_choice,314,برتقالي داكن,1.0,0.61,mc_text_exact
1485,ما هي البيئة المحيطة بالسوق كما يظهر في الصورة؟,['A. البيئة الساحليةB. البيئة الحضريةC. البيئة الصحراويةD. البيئة الريفية'],البيئة الحضرية,B,Geography,Jordan,24458.png,multiple_choice,24961,البيئة الحضرية,1.0,1.38,mc_text_exact
1490,ما هو اسم المطار الذي يظهر في الصورة؟,['A. مطار الرياض الدوليB. مطار جدة الملك عبد العزيزC. مطار الأمير نايف بن عبد العزيز الدوليD. مطار الملك خالد الدولي'],مطار الأمير نايف بن عبد العزيز الدولي,C,Architecture,Saudi_Arabia,32262,multiple_choice,8550,C. مطار الأمير نايف بن عبد العزيز الدولي,1.0,1.48,mc_letter
1491,ما هو الحجم التقريبي للصالة الخارجية الذي يظهر في الصورة؟,['A. 30 متر مربعB. 40 متر مربعC. 20 متر مربعD. 50 متر مربع'],30 متر مربع,A,Architecture,Syria,123540,multiple_choice,850,B. 40 متر مربع,0.0,1.43,mc_letter
1493,ما هو العنصر المعماري الذي يظهر في الصورة ويبلغ ارتفاعه 80 مترًا؟,['A. السورB. المناراتC. المكتبةD. القبة'],المنارات,B,Architecture,Oman,105388,multiple_choice,4064,المنارات,1.0,0.93,mc_text_exact
1495,في أي مناسبة تقليدية يتم تناول الفسيخ في مصر؟,['A. عيد الأضحىB. شم النسيمC. عيد الفطرD. الكريسماس'],شم النسيم,B,Food,Egypt,68174,multiple_choice,8852,A. عيد الأضحى,0.0,3.04,mc_letter
1497,كما يظهر في الصورة، تلعب القمرية دوراً مهماً في إدخال الضوء إلى داخل المباني.,[],'TRUE',,Architecture,Yemen,454,true_false,53,TRUE,1.0,1.01,true_false_exact
1502,ما هو الجزء التاريخي الذي يظهر في الصورة ويتميز بجدرانه الحجرية الممتدة؟,['A. الأسواق التقليديةB. الحارات الضيقةC. المساجد القديمةD. القلعة القديمة'],القلعة القديمة,D,Architecture,Syria,123439,multiple_choice,728,D. القلعة القديمة,1.0,1.59,mc_letter
1503,ما هو المكون الذي يظهر في الصورة ويغطي السطح العلوي للكشري؟,['A. البصل المقليB. المعكرونة البيضاءC. العدس الأسودD. الأرز المطبوخ'],البصل المقلي,A,Food,Egypt,68192,multiple_choice,271,A. البصل المقلي,1.0,1.09,mc_letter
1504,ما هو الدور الذي يلعبه النبات الذي يظهر في الصورة في الثقافة المغربية؟,['A. النخيل يستخدم في صناعة الأثاثB. التمرحنة الشائعة تستخدم في الطب الشعبي والوصفات الطبية التقليديةC. الرمان يستخدم في الطهي التقليديD. الزيتون يستخدم في صناعة الصابون'],التمرحنة الشائعة تستخدم في الطب الشعبي والوصفات الطبية التقليدية,B,Flora,Morocco,49889.png,multiple_choice,19989,B. التمرحنة الشائعة تستخدم في الطب الشعبي والوصفات الطبية التقليدية,1.0,2.05,mc_letter
1508,ما هو المكون الرئيسي الذي يظهر في الصورة ويستخدم في بناء الجدران العالية للمبنى؟,['A. الحصىB. الطينC. الحديدD. الخشب'],الطين,B,Architecture,Saudi_Arabia,32120,multiple_choice,996,B. الطين,1.0,0.68,mc_letter
1509,ما هو القارب الذي كما يظهر في الصورة ويحمل علمًا يحمل صورًا لشخصيات تاريخية؟,['A. القارب الخشبي التقليديB. القارب الحديث للصيدC. القارب السياحي الكبيرD. القارب الرياضي'],القارب الخشبي التقليدي,A,Geography,Qatar,27548.png,multiple_choice,10991,A. القارب الخشبي التقليدي,1.0,1.8,mc_letter
1514,صدر ألبوم حميد الشاعري في العام 1986.,[],'صحيح',,Music,Egypt,19509.png,true_false,12825,TRUE,1.0,0.89,true_false_exact
1516,ما هو المعلم الديني الذي يظهر في الصورة وتم تأسيسه في بداية الاحتلال الإيطالي؟,['A. كنيسة البيضاءB. الكاتدرائية الرومانيةC. المسجد الكبيرD. الدير القديم'],كنيسة البيضاء,A,Geography,Libya,15063.png,multiple_choice,18746,A. كنيسة البيضاء,1.0,1.26,mc_letter
